product_id,product_name,product_ref,product_price,data_scrapy
13151037,RON TOMSON, Men's Modern Side Stripe Thrashed Skinny Jeans,$110.00,2022-04-11 16:50:56
12946803,True Religion, Men's Rocco Big T Skinny Jeans,$199.00,2022-04-11 16:50:56
11263284,Flypaper, Men's Big Tall Boot Cut Regular Fit Work Pants Jeans,$45.00,2022-04-11 16:50:56
12810392,Levi's, Men's 531 Athletic Slim Fit Eco Performance Jeans,"$69.50
		                                                                                            


Sale $41.70 
- 59.99",2022-04-11 16:50:56
12539419,Silver Jeans Co., Men's Grayson Easy Fit Straight Leg Jeans,$88.00,2022-04-11 16:50:56
11263283,Flypaper, Men's Big Tall Regular Fit Straight Leg Jeans,$45.00,2022-04-11 16:50:56
10482653,Levi's, Men's 512™ Slim Taper All Seasons Tech Jeans,"$69.50
		                                                                                            



Sale $59.99",2022-04-11 16:50:56
4760159,Nautica, Men's Stretch Straight-Leg Jeans,$44.98,2022-04-11 16:50:56
4760162,Nautica, Men's Stretch Relaxed-Fit Jeans ,$44.98,2022-04-11 16:50:56
10423190,Seven7 Adaptive, Men's Sarrant Classic-Fit Power Stretch Jeans with Magnetic Fly and Stay-Put Closure  ,$74.00,2022-04-11 16:50:56
12623239,Hugo Boss, BOSS Men's Slim-Fit Stretch Jeans,"$178.00
		                                                                                            



Now $120.00",2022-04-11 16:50:56
12319533,Flypaper, Men's Bootcut Leg Belted Jeans,$32.99,2022-04-11 16:50:56
12935354,Hugo Boss, BOSS Men's Slim-Fit Jeans,"$178.00
		                                                                                            



Now $120.00",2022-04-11 16:50:56
8666349,Polo Ralph Lauren, Men's Slim Straight Stretch Sateen Five-Pocket Pants,$98.50,2022-04-11 16:50:56
13059614,X-Ray, Men's Stretch Moto Jeans,$68.00,2022-04-11 16:50:56
13826689,Hugo Boss, BOSS Men's Skinny-Fit Jeans,$178.00,2022-04-11 16:50:56
1539098,GUESS, Men's Jailbreak-Wash Skinny Fit Stretch Jeans,$89.00,2022-04-11 16:50:56
13078438,Hugo Boss, BOSS Men's Slim-Fit Jeans,"$178.00
		                                                                                            



Now $120.00",2022-04-11 16:50:56
2386850,Lucky Brand, Men's 181 Relaxed Straight Fit Jeans,$99.00,2022-04-11 16:50:56
13823824,COTTON ON, Men's Slim Fit Jeans,$59.99,2022-04-11 16:50:56
13059601,X-Ray, Men's Distressed Ultra Skinny Jeans,$68.00,2022-04-11 16:50:56
6587865,G-Star Raw, Men's 5620 3D Elwood Skinny Jeans,$190.00,2022-04-11 16:50:56
6978731,Tommy Hilfiger, Men's Big & Tall Straight Fit Stretch Jeans,$79.50,2022-04-11 16:50:56
6684482,Lucky Brand, Men's 410 Athletic-Fit Slim Leg Jeans,$89.50,2022-04-11 16:50:56
12428386,Hugo Boss, BOSS Men's Tapered-Fit Jeans,"$178.00
		                                                                                            



Now $120.00",2022-04-11 16:50:56
4686530,Silver Jeans Co., Men's Gordie Loose Fit Straight Stretch Jeans,$98.00,2022-04-11 16:50:56
1642558,Lucky Brand, Men's 361 Vintage Straight Fit Jeans,$99.00,2022-04-11 16:50:56
13310275,Hugo Boss, BOSS Men's Tapered-Fit Italian Jeans,$178.00,2022-04-11 16:50:56
7814952,True Religion, Men's Geno Slim Fit Jeans,$149.00,2022-04-11 16:50:56
13059610,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
13151038,RON TOMSON, Men's Modern Skinny Fit Distressed Track Jeans,$130.00,2022-04-11 16:50:56
10585145,COTTON ON, Men's Slim Fit Denim Jeans,$44.99,2022-04-11 16:50:56
13826733,Hugo Boss, BOSS Men's Slim-Fit Jeans,$178.00,2022-04-11 16:50:56
4842295,GUESS, Men's Slim-Tapered Fit Stretch White Jeans  ,$89.00,2022-04-11 16:50:56
13407194,Hugo Boss, BOSS Men's Blue-Black Regular-Fit Jeans,$198.00,2022-04-11 16:50:56
6461053,Levi's, Men's Big & Tall 502™ Taper Jeans,"$79.50
		                                                                                            



Sale $59.99",2022-04-11 16:50:56
13609396,Mvp Collections By Mo Vaughn Productions, Men's Big and Tall Straight Fit Jeans,$148.00,2022-04-11 16:50:56
9492238,Mvp Collections By Mo Vaughn Productions, MVP Collections Men's Big & Tall Denim Biker Jean,$188.00,2022-04-11 16:50:56
5996799,GUESS, Men's Slim Tapered Fit Stretch Jeans,$128.00,2022-04-11 16:50:56
13059572,X-Ray, Men's Stretch Distressed Skinny Jeans,$68.00,2022-04-11 16:50:56
13823990,COTTON ON, Men's Loose Fit Jeans,$59.99,2022-04-11 16:50:56
12539422,Silver Jeans Co., Men's Eddie Relaxed Fit Tapered Leg Jeans,$88.00,2022-04-11 16:50:56
11263280,Flypaper, Men's Fashion Regular Fit Straight Leg Jeans,$42.00,2022-04-11 16:50:56
4945463,Silver Jeans Co., Men's Allan Classic Fit Slim Stretch Jeans,$89.00,2022-04-11 16:50:56
13059716,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$78.00,2022-04-11 16:50:56
4901753,Lucky Brand, Men's Slim-Fit 121 Heritage Jeans,$99.00,2022-04-11 16:50:56
4945487,Silver Jeans Co., Men's Zac Relaxed Fit Straight Stretch Jeans,$99.00,2022-04-11 16:50:56
13151036,RON TOMSON, Men's Modern Painter Splash Skinny Fit Jeans,$110.00,2022-04-11 16:50:56
13104381,Hugo Boss, BOSS Men's Slim-Fit Performance-Stretch Jeans,$178.00,2022-04-11 16:50:56
9521206,Ecko Unltd, Men's Ecko Core Stretch Straight-Fit Denim,$58.00,2022-04-11 16:50:56
13262682,COTTON ON, Men's Relaxed Tapered Jeans,$49.99,2022-04-11 16:50:56
13407220,Hugo Boss, BOSS Men's Dark-Blue Slim-Fit Jeans,$178.00,2022-04-11 16:50:56
13151034,RON TOMSON, Men's Modern Tapered Fit Sleek Stretch Jeans,$100.00,2022-04-11 16:50:56
13059575,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
13757435,Hugo Boss, BOSS Men's Regular-Fit Italian Denim Jeans,$148.00,2022-04-11 16:50:56
13849157,Hugo Boss, BOSS Men's Slim-Fit Jeans,$178.00,2022-04-11 16:50:56
10559506,Original Penguin, Men's Kornell Slim-Fit Jeans,$89.00,2022-04-11 16:50:56
13125302,COTTON ON, Men's Slim Fit Jeans,$49.99,2022-04-11 16:50:56
13407191,Hugo Boss, BOSS Men's Dark-Blue Slim-Fit Jeans,$178.00,2022-04-11 16:50:56
13151039,RON TOMSON, Men's Modern Grunge Skinny Fit Denim Jeans,$120.00,2022-04-11 16:50:56
9358634,Mvp Collections By Mo Vaughn Productions, MVP Collections Men's Big and Tall Paint Wash Jean,$178.00,2022-04-11 16:50:56
13891511,Silver Jeans Co., Men's Hunter Athletic Fit Tapered Leg Jeans,$88.00,2022-04-11 16:50:56
11061164,Mvp Collections By Mo Vaughn Productions, Men's Big Tall Slit Knee Slim Straight Leg Jeans,$148.00,2022-04-11 16:50:56
13059605,X-Ray, Men's Stretch Moto Jeans,$68.00,2022-04-11 16:50:56
13059550,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
13640488,Hugo Boss, BOSS Men's Regular-Fit Jeans,$178.00,2022-04-11 16:50:56
6868029,Lucky Brand, Lucky Men's Brand 410 Athletic Fit Slim Leg COOLMAX® Temperature-Regulating Jean,$129.00,2022-04-11 16:50:56
13849158,Hugo Boss, BOSS Men's Slim-Fit Jeans,$198.00,2022-04-11 16:50:56
13125313,COTTON ON, Men's Relaxed Tapered Jeans,$49.99,2022-04-11 16:50:56
13059520,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
13059599,X-Ray, Men's Stretch 5 Pocket Ultra Skinny Jeans,$68.00,2022-04-11 16:50:56
13059544,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
6978616,Tommy Hilfiger," Men's Big & Tall Relaxed Fit Stretch Jeans, Created for Macy's",$79.50,2022-04-11 16:50:56
13407193,Hugo Boss, BOSS Men's Black Slim-Fit Jeans,$348.00,2022-04-11 16:50:56
10556205,Ecko Unltd, Men's Core Stretch Straight-Fit Denim Pant,$58.00,2022-04-11 16:50:56
13407189,Hugo Boss, BOSS Men's Grey-Cast Extra-Slim-Fit Jeans,$178.00,2022-04-11 16:50:56
13131365,COTTON ON, Men's Loose Fit Jeans,$49.99,2022-04-11 16:50:56
13059626,X-Ray, Men's Stretch 5 Pocket Skinny-Fit Jeans,$78.00,2022-04-11 16:50:56
13059573,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
13640422,Hugo Boss, BOSS Men's Regular-Fit Jeans,$178.00,2022-04-11 16:50:56
11263282,Flypaper, Men's Straight Leg Regular Fit Fashion Jeans,$42.00,2022-04-11 16:50:56
10200674,X-Ray, Slim Fit Stretch Colored Denim Pant,$78.00,2022-04-11 16:50:56
13823903,COTTON ON, Men's Relaxed Tapered Jeans,$59.99,2022-04-11 16:50:56
13738520,Hugo Boss, BOSS Men's Slim-Fit Cashmere-Touch Jeans,$178.00,2022-04-11 16:50:56
5280819,GUESS, Men's Slim-Fit Tapered Stretch Ripped Moto Jeans ,$98.00,2022-04-11 16:50:56
13059578,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
9596030,GUESS, Men’s Slim Tapered Fit Distressed Jeans,$98.00,2022-04-11 16:50:56
13059584,X-Ray, Men's Stretch Distressed Skinny Jeans,$68.00,2022-04-11 16:50:56
13640533,Hugo Boss, BOSS Men's Slim-Fit Jeans,$98.00,2022-04-11 16:50:56
14176238,RON TOMSON, Men's Modern Embroidered Denim Jeans,$220.00,2022-04-11 16:50:56
14193742,COTTON ON, Men's Super Skinny Jeans,$49.99,2022-04-11 16:50:56
13059595,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
9909916,GUESS, Men’s Slim Tapered Fit Destroyed Jeans,$108.00,2022-04-11 16:50:56
9596038,GUESS, Men's Distressed Slim-Fit Tapered Jeans ,$108.00,2022-04-11 16:50:56
14176237,RON TOMSON, Men's Modern Embroidered Denim Jeans,$220.00,2022-04-11 16:50:56
1439119,Levi's, Men's Big & Tall 505™ Original-Fit Jeans,"$69.50
		                                                                                            



Sale $59.99",2022-04-11 16:50:56
11263054,Flypaper, Men's Fashion Slim Tapered Jeans Denim,$42.00,2022-04-11 16:50:56
6531109,G-Star Raw, Men's D-Staq 5 Pocket Slim Jeans,$170.00,2022-04-11 16:50:56
10529123,Levi's, Big & Tall Men's  541™ Athletic Fit All Season Tech Jeans,"$79.50
		                                                                                            



Sale $59.99",2022-04-11 16:50:56
12868162,COTTON ON, Men's Relaxed Tapered Jeans,$49.99,2022-04-11 16:50:56
14176240,RON TOMSON, Men's Modern Swiped Denim Jeans,$190.00,2022-04-11 16:50:56
13823991,COTTON ON, Men's Relaxed Tapered Jeans,$59.99,2022-04-11 16:50:56
13059502,X-Ray, Men's Stretch 5 Pocket Jeans,$68.00,2022-04-11 16:50:56
13849152,Hugo Boss, BOSS Men's Brushed Slim-Fit Jeans,$178.00,2022-04-11 16:50:56
13059577,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
11319506,Levi's, Men's 511™ Slim All Season Tech Jeans,"$69.50
		                                                                                            


Sale $41.70 
- 59.99",2022-04-11 16:50:56
13640442,Hugo Boss, BOSS Men's Slim-Fit Jeans,$178.00,2022-04-11 16:50:56
13640431,Hugo Boss, BOSS Men's Slim-Fit Jeans,$178.00,2022-04-11 16:50:56
14193808,COTTON ON, Men's Super Skinny Jeans,$49.99,2022-04-11 16:50:56
11326283,Levi's, Men's 505™ Workwear Fit Jeans,"$69.50
		                                                                                            



Sale $59.99",2022-04-11 16:50:56
13059591,X-Ray, Men's Stretch 5 Pocket Skinny Jeans,$68.00,2022-04-11 16:50:56
12592659,GUESS, Men's Regular Straight Jeans,$98.00,2022-04-11 16:50:56
14176224,RON TOMSON, Men's Modern Sepia Denim Jeans,$180.00,2022-04-11 16:50:56
12854680,Levi's, Men's 511 Slim Fit Eco Ease Jeans,"$69.50
		                                                                                            


Sale $41.70 
- 59.99",2022-04-11 16:50:56
12415918,Levi's, Men's 541 Athletic Taper Eco Ease Jeans,"$69.50
		                                                                                            



Sale $59.99",2022-04-11 16:50:56
13640484,Hugo Boss, BOSS Men's Extra-Slim Fit Jeans,$178.00,2022-04-11 16:50:56
13427083,Sun + Stone," Men's Riley Joggers, Created for Macy's ","$60.00
		                                                                                            



Sale $48.00",2022-04-11 16:50:56
12412142,Levi's, Men's 512 Slim Tapered Eco Performance Jeans,"$69.50
		                                                                                            



Sale $59.99",2022-04-11 16:50:56
13640489,Hugo Boss, BOSS Men's Slim-Fit Jeans,$178.00,2022-04-11 16:50:56
13640444,Hugo Boss, BOSS Men's Slim-Fit Jeans,$178.00,2022-04-11 16:50:56
12675778,Levi's, Men's Workwear Utility Pants,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
12626284,Buffalo David Bitton, Men's Relaxed Tapered Ben Authentic Jeans,"$99.00
		                                                                                    



Now $59.40",2022-04-11 16:50:56
13534900,Silver Jeans Co., Men's Eddie Relaxed Fit Tapered Leg Jeans,$88.00,2022-04-11 16:50:56
2834394,Levi's, Men's 502™ Taper Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
10514017,Levi's, Men's XX Tapered Chino Pants,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
11319506,Levi's, Men's 511™ Slim All Season Tech Jeans,"$69.50
		                                                                                    


Sale $41.70 
- 59.99",2022-04-11 16:50:56
11006806,Lazer, Men's Slim-Fit Stretch Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
11414072,True Religion, Men's Ricky Straight Fit Jeans with Back Flap Pockets,$149.00,2022-04-11 16:50:56
12483438,Sun + Stone," Men's Landis Straight-Fit Jeans, Created for Macy's ","$50.00
		                                                                                    



Sale $40.00",2022-04-11 16:50:56
12539220,Silver Jeans Co., Men's Zac Relaxed Fit Straight Leg Jeans,"$94.00
		                                                                                    



Now $56.40",2022-04-11 16:50:56
10562188,Lucky Brand, Men's 410 Slim Straight Coolmax Jeans,$129.00,2022-04-11 16:50:56
11006820,Lazer, Men's Straight-Fit Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
10482653,Levi's, Men's 512™ Slim Taper All Seasons Tech Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
11326283,Levi's, Men's 505™ Workwear Fit Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
4760162,Nautica, Men's Stretch Relaxed-Fit Jeans ,$44.98,2022-04-11 16:50:56
13827022,Tommy Jeans, Men's Big & Tall Straight-Fit Stretch Jeans,$79.50,2022-04-11 16:50:56
13136814,INC International Concepts," Men's Skinny-Fit Cargo Jeans, Created for Macy's","$79.50
		                                                                                    



Sale $59.62",2022-04-11 16:50:56
13069790,Levi's, Men's 501 '93 Fit Straight Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
1450602,Levi's, Men's Big & Tall 501 Original Fit Stretch Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
11911681,Joe's Jeans, Men's The Brixton Slim-Straight Jeans,$168.00,2022-04-11 16:50:56
10562190,Lucky Brand, Men's 110 Slim Coolmax Jeans,$99.00,2022-04-11 16:50:56
12258717,Levi's, Men's 501 93 Fit Straight Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
11006885,Lazer, Men's Skinny Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
202367,Levi's, Men's Big & Tall 550 Relaxed Fit Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
6657133,Polo Ralph Lauren, Men's Big & Tall Prospect Straight Stretch Jeans,$110.00,2022-04-11 16:50:56
11783469,Levi's, Men's Tapered Carpenter Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
11467926,Volcom, Men's Vorta Denim,$60.00,2022-04-11 16:50:56
11286487,Lazer, Men's Straight-Fit Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
10455658,Levi's, Levi’s® Flex Men's 527™ Slim Bootcut Fit Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
13936211,GUESS, Men's Slim Tapered Eco Jeans,"$108.00
		                                                                                    



Sale $91.80",2022-04-11 16:50:56
12441304,And Now This, Men's Skinny-Fit Stretch Jeans,$49.50,2022-04-11 16:50:56
12060413,Buffalo David Bitton, Men's Slim Ash Jeans,"$99.00
		                                                                                    



Sale $69.30",2022-04-11 16:50:56
14118616,Lucky Brand, Men's 410 Athletic Straight Sateen Stretch Jeans,$99.00,2022-04-11 16:50:56
7177036,Tommy Bahama, Men's Antigua Cove Authentic Fit Jeans ,$99.50,2022-04-11 16:50:56
12622906,Lucky Brand, Men's Easy Rider Bootcut Jeans,$99.00,2022-04-11 16:50:56
12592655,GUESS, Men's Destroyed Skinny Jeans,$98.00,2022-04-11 16:50:56
13870995,Lucky Brand, 410 Athletic Straight Jeans,$119.00,2022-04-11 16:50:56
13891510,Silver Jeans Co., Men's Zac Relaxed Fit Straight Leg Jeans,$78.00,2022-04-11 16:50:56
11642212,Wrangler, Men's Cowboy Cut Original Straight Fit Jeans,$50.00,2022-04-11 16:50:56
11945351,Wrangler, Men's Regular Fit Jeans,$44.00,2022-04-11 16:50:56
13796224,Levi's, Men's Skate Baggy Jeans,$79.50,2022-04-11 16:50:56
13402223,Lazer, Men's 5 Pocket Knit Skinny Denim Jean,"$54.00
		                                                                                    



Now $32.40",2022-04-11 16:50:56
11665506,Tommy Bahama, Men's Boracay Vintage-Fit Stretch Jeans,"$138.00
		                                                                                    



Now $82.80",2022-04-11 16:50:56
13736400,Buffalo David Bitton, Men's Crinkled Straight Six Jeans,$99.00,2022-04-11 16:50:56
12805372,GUESS, Men's Drake Tapered Fit Embroidered Logo Jeans,"$108.00
		                                                                                    



Now $64.80",2022-04-11 16:50:56
12693611,A|X Armani Exchange, Men's Slim-Fit Denim Jeans,$100.00,2022-04-11 16:50:56
12894523,Lucky Brand, Men's 411 Athletic Taper Jeans,$99.00,2022-04-11 16:50:56
13514667,GUESS, Men's Ripped Skinny Jeans,"$108.00
		                                                                                    



Sale $81.00",2022-04-11 16:50:56
12562647,Polo Ralph Lauren, Men's Parkside Active Taper Stretch Jeans,$125.00,2022-04-11 16:50:56
13572771,Levi's, Men's Stay Loose Boxer Taper Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
12089750,Lazer, Men's Slim-Fit Stretch Jean,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
12460711,Hugo Boss, BOSS Men's Regular-Fit Jeans,"$178.00
		                                                                                    



Now $120.00",2022-04-11 16:50:56
11900921,Lucky Brand, Men's 411 Athletic Taper Coolmax Stretch Jeans,$99.00,2022-04-11 16:50:56
11381194,Lazer, Men's Skinny Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
13564993,G-Star Raw, Men's a-staq Regular Tapered Jeans,$180.00,2022-04-11 16:50:56
12675439,True Religion, Men's Ricky Straight Fit Jeans,$159.00,2022-04-11 16:50:56
11006807,Lazer, Men's Skinny Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
13363940,Wrangler, Men's Weather Anything Legacy Straight Fit Jeans,$54.00,2022-04-11 16:50:56
13534912,Silver Jeans Co., Men's Machray Classic Fit Straight Leg Jeans,$88.00,2022-04-11 16:50:56
11522875,GUESS, Men's Slim Tapered Fit Stretch Jeans,$89.00,2022-04-11 16:50:56
13731640,Sanctuary, Men's Slim-Fit Jeans,"$129.00
		                                                                                    



Now $43.93",2022-04-11 16:50:56
12161951,Lazer, Men's Straight-Fit Stretch Jean,"$48.00
		                                                                                    



Now $28.80",2022-04-11 16:50:56
12035557,Lazer, Men's Slim-Fit Stretch Jean,"$48.00
		                                                                                    



Now $18.93",2022-04-11 16:50:56
13463517,Joe's Jeans, Men's The Brixton Jeans,$168.00,2022-04-11 16:50:56
13564987,G-Star Raw, Men's 5620 3D Zip Knee Skinny Jeans,$180.00,2022-04-11 16:50:56
12946796,True Religion, Men's Geno Twill Slim Fit Jeans,$159.00,2022-04-11 16:50:56
13906024,GUESS, Men's Skinny Straight-Fit Distressed Jeans ,"$128.00
		                                                                                    



Sale $108.80",2022-04-11 16:50:56
12179286,Lucky Brand, Men's 223 Straight Advanced Stretch Jean,$109.00,2022-04-11 16:50:56
13130597,GUESS, Men's Skinny Fit Coated Jeans,"$128.00
		                                                                                    



Now $76.80",2022-04-11 16:50:56
13561963,Wrangler, Men's Weather Anything Legacy Straight  Fit Jeans,$54.00,2022-04-11 16:50:56
13565047,G-Star Raw, Men's Revend FWD Jeans,$180.00,2022-04-11 16:50:56
13069330,Jack & Jones, Men's Eddie Original Tie Dye Jeans,"$79.50
		                                                                                    



Sale $59.63",2022-04-11 16:50:56
12329857,Levi's, Men's 505 Regular Fit Eco Performance Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
13682903,COTTON ON, Men's Slim Fit Jeans,$59.99,2022-04-11 16:50:56
12179283,Lucky Brand, Men's 363 Vintage Like Straight Advanced Stretch Jean,$99.00,2022-04-11 16:50:56
10923989,Levi's, Flex Men's Big & Tall 559 Relaxed Straight Fit Jeans,"$69.50
		                                                                                    


Sale $41.70 
- 59.99",2022-04-11 16:50:56
13069329,Jack & Jones, Men's Eddie Original Dark Wash Jeans,"$69.50
		                                                                                    



Sale $52.13",2022-04-11 16:50:56
13823997,COTTON ON, Men's Super Skinny Jeans,$49.99,2022-04-11 16:50:56
13564990,G-Star Raw, Men's D-staq 3D Slim Jeans,$190.00,2022-04-11 16:50:56
10923877,Levi's, Flex Men's Big & Tall 502™ Taper Jeans,"$79.50
		                                                                                    


Sale $47.70 
- 59.99",2022-04-11 16:50:56
12411357,Levi's, Men's 511 Slim Fit Eco Performance Jeans,"$69.50
		                                                                                    


Sale $41.70 
- 59.99",2022-04-11 16:50:56
13400663,True Religion, Men's Ricky Super T-straight Fit Jeans,$229.00,2022-04-11 16:50:56
13534906,Silver Jeans Co., Men's Zac Relaxed Fit Straight Leg Jeans,$92.00,2022-04-11 16:50:56
12562751,Polo Ralph Lauren, Men's Paint-Splatter Sullivan Slim Stretch Jeans,$168.00,2022-04-11 16:50:56
13367659,INC International Concepts," Men's Slim Straight-Fit Medium Wash Destroyed Jeans, Created for Macy's","$79.50
		                                                                                    



Sale $59.62",2022-04-11 16:50:56
12539218,Silver Jeans Co., Men's Kenaston Slim Fit Slim Leg Jeans,"$94.00
		                                                                                    



Now $56.40",2022-04-11 16:50:56
1439119,Levi's, Men's Big & Tall 505™ Original-Fit Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
11305085,Levi's, Levi’s® Flex Men's 512™ Slim Taper Fit Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
13547839,COTTON ON, Men's Relaxed Tapered Jeans,$59.99,2022-04-11 16:50:56
13640488,Hugo Boss, BOSS Men's Regular-Fit Jeans,$178.00,2022-04-11 16:50:56
11958893,Wrangler, Men's Weather Anything Regular Tapered Fit Jean,$54.00,2022-04-11 16:50:56
11380218,Lazer, Men's Skinny Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
12980583,Lucky Brand, Men's 223 Straight Coolmax Stretch Jeans,$99.00,2022-04-11 16:50:56
13566633,Levi's, x The Simpsons™ Men's Stay Loose Corduroy Pants,$118.00,2022-04-11 16:50:56
12038317,Lazer, Men's Comfort Flex Short,$29.50,2022-04-11 16:50:56
13638716,G-Star Raw, Men's 3301 Slim Fit Jeans,$160.00,2022-04-11 16:50:56
13243672,GUESS, Men's Slim-Tapered Fit Destroyed Jeans  ,"$128.00
		                                                                                    



Now $76.80",2022-04-11 16:50:56
12667949,Tommy Jeans, Men's Gerald Raw Wide Leg TH Flex Jeans with D-Ring Logo Belt,"$99.50
		                                                                                    



Now $34.93",2022-04-11 16:50:56
406144,Levi's, Men's Big & Tall 559 Relaxed Straight Fit Jeans,"$69.50
		                                                                                    


Sale $41.70 
- 59.99",2022-04-11 16:50:56
12873005,True Religion, Men's Ricky Flap with Destroy Straight Fit Jeans,$179.00,2022-04-11 16:50:56
13130595,GUESS, Men's Rodeo Faded Straight Leg Jeans,"$108.00
		                                                                                    



Now $64.80",2022-04-11 16:50:56
13541834,Levi's, Men's Western Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
12286751,Silver Jeans Co., Men's Authentic Slim Fit Tapered Leg Jeans,$59.00,2022-04-11 16:50:56
13811813,GUESS, Men's Cadet Relaxed-Fit Paisley Bandana-Print Carpenter Jeans,$108.00,2022-04-11 16:50:56
11381083,Lazer, Men's Skinny Jeans,"$39.50
		                                                                                    



Sale $34.99",2022-04-11 16:50:56
12675745,Sanctuary, Men's Skinny-Fit Denim Pants,"$129.00
		                                                                                    



Now $43.93",2022-04-11 16:50:56
13564991,G-Star Raw, Men's Airblaze 3D Skinny Jeans,$210.00,2022-04-11 16:50:56
12272886,Lazer, Men's Comfort Flex Short,$29.50,2022-04-11 16:50:56
12675453,True Religion, Men's Rocco Skinny Fit Jeans,$159.00,2022-04-11 16:50:56
5280819,GUESS, Men's Slim-Fit Tapered Stretch Ripped Moto Jeans ,$98.00,2022-04-11 16:50:56
12040112,INC International Concepts," Men's Light Wash Ripped Denim Shorts, Created for Macy's ","$49.50
		                                                                                    



Sale $37.12",2022-04-11 16:50:56
13651850,Hugo Boss, BOSS Men's Slim-Fit Stretch Jeans,$98.00,2022-04-11 16:50:56
13060015,Levi's, Men's Tapered Carpenter Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
12962997,GUESS, Men's Eco Skinny-Fit Pintucked Moto Jeans,"$128.00
		                                                                                    



Now $76.80",2022-04-11 16:50:56
13059602,X-Ray, Men's Distressed Ultra Skinny Jeans,$68.00,2022-04-11 16:50:56
11909019,Levi's, Men's Skinny Tapered Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
11374876,Levi's, Levi’s Western Fit Stretch Cowboy Jeans,"$69.50
		                                                                                    



Sale $59.99",2022-04-11 16:50:56
13782823,A|X Armani Exchange, Men's Skinny-Fit Moto Jeans,$180.00,2022-04-11 16:50:56
13925872,Reason, Men's Stitchworks Denim Jeans,$80.00,2022-04-11 16:50:56
13635629,Flypaper, Men's Bootcut Jeans,$42.00,2022-04-11 16:50:56
13541326,Levi's, Men's 501 Original Jeans,"$79.50
		                                                                                    



Sale $69.99",2022-04-11 16:50:56
13561960,Wrangler, Men's Weather Anything Legacy Straight  Fit Jeans,$54.00,2022-04-11 16:50:56
12322102,Hugo Boss, BOSS Men's Regular-Fit Jeans,"$198.00
		                                                                                    



Now $135.00",2022-04-11 16:50:56
12539420,Silver Jeans Co., Men's Zac Relaxed Fit Straight Leg Jeans,$94.00,2022-04-11 16:50:56
13463518,Joe's Jeans, Men's The Asher Jeans,$178.00,2022-04-11 16:50:56
13572756,Levi's, Men's Overalls,$79.50,2022-04-11 16:50:56
12917583,Lazer, Men's Straight-Fit Stretch Jeans,"$54.00
		                                                                                    



Now $32.40",2022-04-11 16:50:56
12483438,Sun + Stone," Men's Landis Straight-Fit Jeans, Created for Macy's ","$50.00
		                                                                                    



Sale $40.00",2022-04-11 16:50:56
